  GMT_timestamp, AFM_MET_time, AFM_upp_time, AFM_mode, AFM_fdir_imu_fail_flag, AFM_fdir_gps_fail_flag, AFM_fdir_star_tracker_fail_flag, AFM_fdir_strike_count_imu, AFM_fdir_strike_count_gps, AFM_fdir_strike_count_star_tracker, AFM_fdir_num_resets_imu, AFM_fdir_num_resets_gps, AFM_fdir_num_resets_star_tracker, AFM_fdir_loss_of_imu, AFM_fdir_loss_of_gps, AFM_fdir_loss_of_star_tracker, CNTRL_mass_total, CNTRL_mass_prop_used, CNTRL_jet_on_times_0, CNTRL_jet_on_times_1, CNTRL_jet_on_times_2, CNTRL_jet_on_times_3, CNTRL_jet_on_times_4, CNTRL_jet_on_times_5, CNTRL_jet_on_times_6, DIO_powerOut_star_tracker, DIO_powerOut_gps, DIO_powerOut_imu, DIO_powerOut_pgnc_sys, DIO_chuteOut_super_drogue_deploy, DIO_chuteOut_parafoil_deploy, UPP_ecef_longitude, UPP_ecef_gd_latitude, UPP_ecef_gd_altitude, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_0, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_1, UPP_esef_ground_ref_0_R_sc_cg_wrt_gp_ECEF_2, UPP_ecef_V_sc_cg_wrt_ecef_0, UPP_ecef_V_sc_cg_wrt_ecef_1, UPP_ecef_V_sc_cg_wrt_ecef_2, UPP_ecef_DV_accum_imu_ecef_0, UPP_ecef_DV_accum_imu_ecef_1, UPP_ecef_DV_accum_imu_ecef_2, UPP_esef_flight_path_angle, UPP_rot_Q_INRTL_to_STRUCT_RAW_s, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_0, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_1, UPP_rot_Q_INRTL_to_STRUCT_RAW_v_2, UPP_rot_T_INRTL_to_ECEF_0_0, UPP_rot_T_INRTL_to_ECEF_0_1, UPP_rot_T_INRTL_to_ECEF_0_2, UPP_rot_T_INRTL_to_ECEF_1_0, UPP_rot_T_INRTL_to_ECEF_1_1, UPP_rot_T_INRTL_to_ECEF_1_2, UPP_rot_T_INRTL_to_ECEF_2_0, UPP_rot_T_INRTL_to_ECEF_2_1, UPP_rot_T_INRTL_to_ECEF_2_2
16-015-08:36:31.3,23.813181,1072617266,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.953562732,0.878041658,152097.7216,-4105038.468,781097.1287,5001786.464,114.0996058,-7500.653565,1030.094198,0.53627896,-0.340721817,0.483031438,-0.023030916,0.451938166,0.047978496,-0.78408605,0.422680758,0.49225071,-0.870453172,-0.000717342,0.870452371,0.492251231,-0.001181705,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:31.3,24.812779,1072617267,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.954477073,0.878186678,152006.958,-4104978.486,777197.1477,5002320.932,116.5773122,-7501.261302,1026.351663,0.548840156,-0.347570773,0.493911082,-0.023024241,0.451696643,0.048095803,-0.784235813,0.422647757,0.492283712,-0.870434508,-0.000717387,0.870433707,0.492284232,-0.001181678,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:32.3,24.812779,1072617267,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.955355166,0.878325483,151919.902,-4104919.703,773452.9288,5002832.242,118.9442905,-7501.824582,1022.776946,0.559162464,-0.355619193,0.506300517,-0.023014739,0.451475232,0.048230925,-0.784360135,0.422638227,0.492315393,-0.870416589,-0.00071743,0.870415788,0.492315914,-0.001181652,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:32.3,25.812885,1072617268,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.956236176,0.878464279,151832.6073,-4104859.585,769697.4081,5003343.221,121.3389656,-7502.389006,1019.18618,0.57362706,-0.360389368,0.519281338,-0.023007452,0.451268573,0.048346462,-0.78449548,0.422594529,0.492347166,-0.870398617,-0.000717473,0.870397816,0.492347687,-0.001181625,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:33.3,25.812885,1072617268,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.957116964,0.878602586,151745.4015,-4104798.278,765943.9555,5003852.119,123.7308813,-7502.946959,1015.610371,0.585801938,-0.37025439,0.53550655,-0.022998657,0.451072928,0.048403101,-0.784631208,0.422544933,0.492378919,-0.870380655,-0.000717516,0.870379854,0.49237944,-0.001181599,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:33.3,26.813743,1072617269,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.957997913,0.878740456,151658.2445,-4104735.799,762190.9396,5004359.122,126.1081249,-7503.514052,1012.031999,0.595079242,-0.37772551,0.54811198,-0.0229891,0.450783371,0.048587974,-0.784765546,0.422583245,0.492410666,-0.870362695,-0.000717559,0.870361894,0.492411187,-0.001181573,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:34.3,26.813743,1072617269,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.958878696,0.878877847,151571.1976,-4104672.141,758439.7515,5004864.107,128.4962708,-7504.047693,1008.426651,0.607391678,-0.387650419,0.560173194,-0.022983078,0.450529358,0.04871417,-0.784896619,0.422596173,0.492442395,-0.870344743,-0.000717602,0.870343942,0.492442916,-0.001181547,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:34.3,27.813401,1072617270,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.959749991,0.879013296,151485.128,-4104608.045,754730.0755,5005361.655,130.8566674,-7504.585174,1004.850448,0.621008173,-0.390574763,0.572388058,-0.022978246,0.450278057,0.048923707,-0.785022108,0.422606711,0.49247377,-0.870326991,-0.000717645,0.87032619,0.492474291,-0.001181521,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:35.3,27.813401,1072617270,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.960639343,0.879151084,151397.336,-4104541.462,750944.6499,5005867.503,133.2741751,-7505.144463,1001.204556,0.636313233,-0.39925381,0.58348058,-0.022973856,0.450111372,0.048914424,-0.785153683,0.422540916,0.492505781,-0.870308877,-0.000717688,0.870308076,0.492506302,-0.001181495,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:35.3,28.812302,1072617271,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.96155693,0.879292754,151306.7377,-4104471.477,747040.2254,5006387.227,135.747254,-7505.69691,997.4337094,0.649337048,-0.403795301,0.592178249,-0.02296841,0.449840384,0.049093007,-0.785288247,0.422558724,0.492538795,-0.870290193,-0.000717733,0.870289392,0.492539317,-0.001181467,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:36.3,28.812302,1072617271,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.962438098,0.879428333,151219.8212,-4104403.081,743291.8985,5006884.339,138.1434414,-7506.238801,993.8167153,0.665892063,-0.409827448,0.599078414,-0.022964836,0.449586273,0.049260053,-0.785426984,0.422551871,0.492570486,-0.870272257,-0.000717776,0.870271456,0.492571007,-0.001181441,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:36.3,29.812527,1072617272,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.963312841,0.879562472,151133.5067,-4104333.962,739571.9873,5007375.814,140.5346472,-7506.80643,990.2380386,0.681526924,-0.413434963,0.608585796,-0.022961636,0.449398823,0.04934069,-0.785560223,0.422494177,0.492601933,-0.870254457,-0.000717819,0.870253656,0.492602454,-0.001181415,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:37.3,29.812527,1072617272,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.964205827,0.879698947,151045.5097,-4104262.229,735775.6158,5007875.602,142.9437891,-7507.35394,986.6068547,0.695039702,-0.419695384,0.617549906,-0.02295326,0.449173632,0.049508908,-0.785672462,0.422505264,0.492634024,-0.870236291,-0.000717863,0.87023549,0.492634546,-0.001181389,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:37.3,30.812976,1072617273,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.965087785,0.879833265,150958.5772,-4104190.201,732027.2392,5008367.136,145.3187021,-7507.873863,983.0087046,0.710917464,-0.426630674,0.629616345,-0.022945762,0.448930623,0.049642472,-0.785806332,0.42249891,0.492665709,-0.870218354,-0.000717906,0.870217553,0.49266623,-0.001181363,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:38.3,30.812976,1072617273,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.965971237,0.879967352,150871.5618,-4104116.874,728273.6126,5008857.542,147.6990547,-7508.42371,979.3958894,0.722629371,-0.436919693,0.639454313,-0.022939764,0.448692818,0.049814737,-0.785933178,0.42249531,0.492697433,-0.870200393,-0.000717949,0.870199592,0.492697955,-0.001181337,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:38.4,31.811855,1072617274,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.966853803,0.880100844,150784.6639,-4104042.443,724524.8478,5009345.458,150.0646329,-7508.957248,975.7823263,0.732582554,-0.444032471,0.649814253,-0.022933187,0.448512169,0.049791697,-0.78607665,0.422422919,0.492729113,-0.870182455,-0.000717992,0.870181655,0.492729634,-0.00118131,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:38.8,31.811855,1072617274,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.96773791,0.880234109,150697.8011,-4103966.795,720770.6496,5009832.354,152.4469741,-7509.49065,972.1793095,0.746951527,-0.451206514,0.662011508,-0.022926087,0.448270552,0.049929547,-0.786192726,0.422447098,0.492760836,-0.870164492,-0.000718035,0.870163691,0.492761357,-0.001181284,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:39.3,31.811855,1072617274,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.967773615,0.880239481,150694.2963,-4103963.716,720619.0552,5009851.978,152.5444744,-7509.511951,972.0333997,0.748008974,-0.451242024,0.661809032,-0.022925948,0.448260933,0.049940859,-0.786197721,0.422446672,0.492762117,-0.870163766,-0.000718036,0.870162966,0.492762638,-0.001181283,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:39.4,32.812577,1072617275,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.968660785,0.880372723,150607.1325,-4103886.564,716852.9936,5010338.438,154.9420171,-7510.039366,968.4109902,0.75831362,-0.45688576,0.670952082,-0.022920201,0.448035497,0.050058994,-0.786324372,0.422436117,0.492793937,-0.870145747,-0.00071808,0.870144946,0.492794458,-0.001181257,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:39.9,32.812577,1072617275,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.969544538,0.880504986,150520.4416,-4103808.611,713102.5377,5010821.096,157.315437,-7510.567352,964.8223419,0.770195988,-0.464434669,0.685384313,-0.022911426,0.447801519,0.050219789,-0.786457198,0.422417859,0.492825623,-0.870127801,-0.000718123,0.870127,0.492826144,-0.001181231,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:40.4,32.812577,1072617275,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.970437445,0.880638153,150432.8635,-4103728.637,709314.3363,5011306.721,159.755701,-7511.075305,961.1665482,0.783445793,-0.470206334,0.693145949,-0.022909012,0.447587173,0.050306259,-0.786594059,0.42237991,0.492857624,-0.870109675,-0.000718166,0.870108874,0.492858146,-0.001181204,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:40.9,33.812777,1072617276,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.971313008,0.88076828,150347.0435,-4103649.053,705600.7931,5011780.975,162.1428718,-7511.591058,957.5908307,0.797649962,-0.477474681,0.701629449,-0.022905621,0.447354545,0.050412508,-0.786730308,0.422359934,0.492888992,-0.870091906,-0.000718209,0.870091106,0.492889514,-0.001181178,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:41.4,33.812777,1072617276,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.972202541,0.880900016,150259.9327,-4103567.079,701829.0932,5012260.812,164.5432932,-7512.113574,953.9508937,0.811133284,-0.487657427,0.715247296,-0.022901013,0.447130374,0.05058237,-0.786862357,0.422331013,0.492920849,-0.87007386,-0.000718252,0.870073059,0.49292137,-0.001181152,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:41.9,34.813139,1072617277,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.973088741,0.8810308,150173.2122,-4103484.227,698072.6125,5012736.899,166.9365395,-7512.611352,950.3541842,0.820379977,-0.495849801,0.726535656,-0.02289347,0.446939807,0.050672736,-0.786979705,0.422303241,0.492952575,-0.870055885,-0.000718295,0.870055084,0.492953097,-0.001181126,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:42.4,34.813139,1072617277,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.973088741,0.8810308,150173.2122,-4103484.227,698072.6125,5012736.899,166.9365395,-7512.611352,950.3541842,0.820379977,-0.495849801,0.726535656,-0.02289347,0.446939807,0.050672736,-0.786979705,0.422303241,0.492952575,-0.870055885,-0.000718295,0.870055084,0.492953097,-0.001181126,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:42.4,35.813062,1072617278,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.974007888,0.881165964,150083.3218,-4103397.035,694177.6075,5013228.621,169.4205972,-7513.135401,946.6264053,0.831042873,-0.50566534,0.739618389,-0.022885797,0.446694864,0.050778446,-0.787119729,0.422288741,0.492985468,-0.870037247,-0.00071834,0.870036447,0.49298599,-0.001181099,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:42.9,35.813062,1072617278,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.974896064,0.881296101,149996.5624,-4103311.629,690414.9605,5013701.79,171.8346068,-7513.640121,943.0192895,0.843732179,-0.510537379,0.75167656,-0.022880179,0.446510182,0.050828789,-0.7872527,0.422230125,0.49301724,-0.870019244,-0.000718383,0.870018444,0.493017761,-0.001181073,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:43.4,35.813062,1072617278,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.975783452,0.881425659,149909.9331,-4103225.138,686656.7275,5014172.559,174.2192458,-7514.16438,939.4008476,0.851358186,-0.522060508,0.766896909,-0.02287419,0.446232448,0.051042407,-0.787387821,0.422246012,0.49304897,-0.870001263,-0.000718426,0.870000462,0.493049492,-0.001181046,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:43.9,36.813186,1072617279,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.976670051,0.881554633,149823.4382,-4103137.6,682902.9188,5014640.912,176.5954065,-7514.670471,935.7785091,0.860260012,-0.528225584,0.774848532,-0.022868387,0.445953146,0.05126695,-0.787509358,0.422287227,0.493080661,-0.869983302,-0.000718469,0.869982501,0.493081183,-0.00118102,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:44.4,36.813186,1072617279,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.977558572,0.881683433,149736.8008,-4103048.667,679142.0417,5015108.331,178.9767837,-7515.183184,932.1583459,0.869159251,-0.536524263,0.787245915,-0.022861783,0.445725275,0.051356868,-0.787642664,0.422268261,0.493112409,-0.869965307,-0.000718512,0.869964507,0.493112931,-0.001180994,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:44.4,37.813234,1072617280,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.97844486,0.881811449,149650.4402,-4102958.795,675391.679,5015572.619,181.3650175,-7515.66388,928.5565336,0.881215501,-0.542868655,0.800277162,-0.022855152,0.445516245,0.051497383,-0.787754707,0.422262733,0.493144066,-0.869947362,-0.000718555,0.869946562,0.493144588,-0.001180968,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:45.4,37.813234,1072617280,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.978482148,0.881816825,149646.8064,-4102954.987,675233.9168,5015592.109,181.4658296,-7515.684804,928.4053882,0.881732382,-0.542945475,0.800889899,-0.022854872,0.44550858,0.051502909,-0.787758656,0.42226278,0.493145398,-0.869946608,-0.000718557,0.869945807,0.49314592,-0.001180967,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:45.4,38.813739,1072617281,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.979370177,0.881944609,149560.3027,-4102863.726,671477.3049,5016055.224,183.8730225,-7516.189332,924.7784384,0.891739449,-0.547911035,0.812914922,-0.022851682,0.445301619,0.05162361,-0.787886586,0.422227662,0.493177105,-0.869928633,-0.0007186,0.869927833,0.493177627,-0.001180941,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:46.4,38.813739,1072617281,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.980260145,0.882072211,149473.7168,-4102771.125,667713.5584,5016517.426,186.2562305,-7516.691147,921.1687571,0.905447612,-0.556355046,0.825157096,-0.022843616,0.445107032,0.051675408,-0.788006977,0.422201831,0.493208871,-0.869910624,-0.000718643,0.869909823,0.493209393,-0.001180914,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:46.4,39.813993,1072617282,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.981148332,0.882199091,149387.3233,-4102677.554,663958.4071,5016976.688,188.6398401,-7517.166114,917.5511766,0.920384973,-0.560651237,0.831434542,-0.022837442,0.444920414,0.051762488,-0.788124472,0.422168553,0.493240561,-0.869892656,-0.000718686,0.869891855,0.493241083,-0.001180888,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:47.4,39.813993,1072617282,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.982038689,0.882325808,149300.8008,-4102582.658,660195.1599,5017435.083,191.0224564,-7517.649357,913.9179775,0.934877839,-0.569117797,0.840755092,-0.022831632,0.444607618,0.052011395,-0.788253001,0.422227531,0.493272318,-0.869874648,-0.000718729,0.869873848,0.49327284,-0.001180862,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:47.4,40.812425,1072617283,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.982926129,0.882451666,149214.5876,-4102486.822,656445.2763,5017890.059,193.4029665,-7518.144998,910.3384674,0.9432873,-0.581335962,0.85896741,-0.022822345,0.444378823,0.052165674,-0.788380038,0.422212174,0.493303959,-0.869856705,-0.000718772,0.869855905,0.49330448,-0.001180836,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:47.9,40.812425,1072617283,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.983815106,0.882577278,149128.3274,-4102389.708,652689.9656,5018343.888,195.8044459,-7518.650065,906.7288517,0.955375144,-0.591886695,0.877904976,-0.022817137,0.444097738,0.052358565,-0.78851621,0.422229755,0.493335641,-0.869838737,-0.000718815,0.869837937,0.493336163,-0.00118081,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:48.4,40.812425,1072617283,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.983850583,0.882582282,149124.8827,-4102385.805,652540.1186,5018361.957,195.8999994,-7518.6703,906.585858,0.955699785,-0.592929096,0.879112615,-0.022816801,0.44408529,0.052364198,-0.788523091,0.422229299,0.493336905,-0.86983802,-0.000718817,0.86983722,0.493337427,-0.001180809,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:48.4,41.813137,1072617284,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.98474147,0.882707686,149038.4625,-4102287.241,648777.8305,5018814.707,198.3006065,-7519.177437,902.9616155,0.966184571,-0.602341392,0.890055854,-0.022811967,0.443879962,0.052434212,-0.788655424,0.422189359,0.493368644,-0.869820018,-0.00071886,0.869819218,0.493369166,-0.001180782,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:48.9,41.813137,1072617284,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.985632008,0.88283258,148952.1435,-4102187.558,645018.068,5019265.33,200.7171818,-7519.645128,899.3157466,0.975501242,-0.610366603,0.904648384,-0.022810661,0.443692971,0.052545855,-0.788769599,0.422158738,0.493400359,-0.869802028,-0.000718903,0.869801228,0.493400881,-0.001180756,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:49.4,41.813137,1072617284,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.986523131,0.882957095,148865.7786,-4102086.625,641256.8789,5019714.251,203.1189693,-7520.126556,895.6832948,0.988257526,-0.617505113,0.913275739,-0.022806683,0.443497142,0.05262339,-0.788881902,0.422145009,0.493432083,-0.869784032,-0.000718946,0.869783232,0.493432605,-0.00118073,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:49.9,42.812911,1072617285,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.987415013,0.883081249,148779.446,-4101984.492,637493.5474,5020161.618,205.4974647,-7520.603387,892.0871797,1.000265737,-0.622738326,0.927404675,-0.022796687,0.443217703,0.052814361,-0.789010301,0.422174674,0.493463823,-0.869766025,-0.000718989,0.869765225,0.493464345,-0.001180704,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:50.4,42.812911,1072617285,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.988306437,0.883204884,148693.1435,-4101881.181,633733.1795,5020606.766,207.8932048,-7521.091545,888.4608818,1.00929543,-0.627856408,0.937014128,-0.022791779,0.443014082,0.052854834,-0.789146707,0.422128375,0.493495535,-0.869748032,-0.000719032,0.869747232,0.493496057,-0.001180677,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:50.9,43.81324,1072617286,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.989197827,0.883328045,148606.9235,-4101776.771,629974.0049,5021049.925,210.2876868,-7521.558066,884.8241782,1.021814607,-0.635316897,0.951345256,-0.022787808,0.442797441,0.052985134,-0.789265323,0.42211758,0.493527236,-0.869730045,-0.000719075,0.869729244,0.493527758,-0.001180651,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:51.4,43.81324,1072617286,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.989197827,0.883328045,148606.9235,-4101776.771,629974.0049,5021049.925,210.2876868,-7521.558066,884.8241782,1.021814607,-0.635316897,0.951345256,-0.022787808,0.442797441,0.052985134,-0.789265323,0.42211758,0.493527236,-0.869730045,-0.000719075,0.869729244,0.493527758,-0.001180651,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:51.4,44.81389,1072617287,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.990126891,0.883455926,148517.0852,-4101666.669,626057.051,5021509.732,212.7788981,-7522.040887,881.0576423,1.031250253,-0.646591385,0.96191311,-0.022780997,0.442604315,0.053080045,-0.789386827,0.422080996,0.493560263,-0.869711302,-0.00071912,0.869710502,0.493560785,-0.001180624,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:52.4,44.81389,1072617287,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.991017328,0.883578018,148431.0177,-4101559.966,622304.0035,5021948.405,215.1859367,-7522.505291,877.4326584,1.042927671,-0.654348731,0.973378593,-0.022777797,0.442367768,0.053224671,-0.789502817,0.422093821,0.493591907,-0.869693344,-0.000719163,0.869692544,0.493592429,-0.001180598,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:52.4,45.811906,1072617288,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.991908421,0.883699743,148344.9261,-4101452.007,618549.2183,5022385.453,217.5725901,-7522.967575,873.8050512,1.055839581,-0.661087123,0.982391783,-0.022772896,0.44210961,0.053424267,-0.789636785,0.422088484,0.493623561,-0.869675378,-0.000719206,0.869674578,0.493624083,-0.001180572,0.001381731,-4.27171E-05,0.999999044
16-015-08:36:53.4,45.811906,1072617288,2,0,0,0,0,0,0,0,0,0,0,0,0,79.49907684,11.92092037,0,0,0,0,0,0,0,1,1,1,0,0,0,2.99280236,0.88382139,148258.5854,-4101342.554,614783.4759,5022821.897,219.9794212,-7523.439637,870.1499489,1.070041459,-0.665671346,0.988541533,-0.022770889,0.4419065,0.053490835,-0.789761214,0.42205995,0.493655304,-0.86965736,-0.000719249,0.86965656,0.493655826,-0.001180545,0.001381731,-4.27171E-05,0.999999044
